PROVINCIA,aab,SUPERFICIE,DESEMPLEO,PRECIPIT,VE TO,VE MO,POP,MOTOR,CONDUCTORES_MASC,CONDUCTORES_FEM,CONDUCTORES_TOT,ING_CIVIL_ÍNDICE,PIB_CAP,IPC,MUERTOS,HG,HL,ACC,COD_PENAL,DPS_MOD,VELOCIDAD_MOD,ITV_MOD,INFRACCIONES,VEL_MOTORWA,VEL_RURAL,PTW_VKM,LIGEROS_VKM,PESADOS_VKM,EDAD_MEDIANA,GAS_PRECIO_CORR,GAS_PRECIO_CTE,RCE_MOTORWA,RCE_RURAL,RCE_TOTAL,RCE_PROP_MOTORWA,INV_CONS,INV_MAINT,INV_CONS_KM,INV_MAINT_KM,MAINT_T2_200,STOCK_T10_150,STOCK_T10_175,STOCK_T10_200,STOCK_T10_225,STOCK_T10_250,STOCK_T5_200,STO9_200,STO8_200,STO9_100,STO9_300,CAP10_200,CAP9_200,CAP8_200,CAP9_100,CAP9_300
32,2012,5817,28.025,250.4,1244572,123732,1945642,639.6716354,559718,405650,965368,100.806487,16258,99.31,3,19,72,79,0,1,0,0,136662,15.4,15.24,43.243029,4512.357094,528.549407,41.24,144.16,145.1616151,450.411,207.83,658.241,68.42645779,69708.08647,14246.02048,105.9005538,21.64256021,54732.16441,1325926.701,1308363.241,1291042.877,1273962.353,1257118.456,680639.4502,1209228.89,1154561.096,1271239.819,1150289.176,1539681.661,1429429.463,1357902.856,1502184.394,1360292.457
32,2013,5817,28.255,246,1236422,126081,1868438,661.7409836,561670,408429,970099,101.3001168,16141,100.83,2,27,89,100,0,1,0,0,123139,16.64,11.14,41.039752,4449.044007,504.659101,41.76,144.92,143.7270654,460.65,208.49,669.14,68.84209582,43221.8865,23178.23255,64.59318902,34.63883874,53998.57777,1264465.646,1246232.261,1228266.199,1210563.785,1193121.393,487458.7058,1174691.761,1095314.235,1242450.11,1110650.413,1467240.993,1397144.918,1299168.985,1475976.397,1322620.729
32,2014,5817,26.03,152.6,1239352,130066,1855047,668.0973582,554214,412277,966491,101.784194,16625,100.63,2,15,97,98,0,0,0,0,161965,16.72,11.78,39.043109,4575.405873,510.721943,42.27,139.73,138.8552122,468,201,669,69.95515695,48676.13672,24061.39792,72.75954667,35.96621513,60457.94389,1238648.924,1219104.151,1199874.063,1180953.936,1162339.11,395307.8811,1122084.087,947576.9779,1192599.431,1055800.069,1441939.555,1345923.14,1146788.31,1427677.807,1269022.957
32,2015,5817,24.22,241,1259140,134936,1836459,685.6346915,555428,417131,972559,100.0004344,17343,100,5,11,96,89,0,0,0,0,144278,16.34,13.82,43.461727,4806.358414,526.798887,42.73,124.71,124.71,467.261,205.24,672.501,69.48108627,41620.20256,29374.37587,61.88868501,43.67930437,75214.92038,1181065.936,1160989.134,1141262.608,1121880.645,1102837.617,317989.0767,970245.6409,771445.5217,1033002.455,911400.1252,1389999.256,1194847.122,970264.2273,1268390.264,1125818.244
32,2016,5817,20.795,248.6,1288821,140950,1825332,706.0748401,555862,422599,978461,98.65718947,18340,99.66,2,13,104,99,0,0,0,0,142992,19.7,10.38,1,0,0,43.15,116.91,117.3088501,452.401,207.63,660.031,68.54238665,27044.48528,32677.2368,40.97456828,49.50863944,84572.69172,1013148.214,995356.2674,977885.2133,960729.6244,943884.1558,265512.0547,783061.0966,573373.0797,834074.641,735270.0457,1230671.902,1010580.665,773307.2438,1071818.741,953128.7897
32,2017,5817,18.1075,361,1325311,146215,1838819,720.740323,558526,428295,986821,102.0179326,19205,101.69,7,17,121,116,0,0,0,0,138719,19.84,8.18,1,0,0,43.58,123.44,121.3885338,452.401,207.63,660.031,68.54238665,14687.49909,23007.56662,22.2527413,34.85831214,83242.40926,810717.9521,796270.871,782087.3737,768162.9185,754493.0344,229853.8087,576593.1172,453223.7524,612968.8086,542436.8733,1028064.117,795536.1646,649672.0234,841420.6212,752368.9843
32,2018,5817,16.1675,305.2,1362594,152164,1858683,733.096499,562540,434958,997498,104.9998703,19757,103.46,4,34,120,131,0,0,0,1,152563,19.78,8.07,1,0,0,43.95,130.79,126.4160062,455,208,663,68.62745098,18205.73628,18490.91793,27.45963239,27.88977063,72421.55143,603783.5841,593433.7688,583266.9911,573280.1784,563470.3048,181712.0915,462365.0137,357861.7841,491223.7574,435253.1132,816322.0955,673375.2372,549559.0877,711481.4575,637482.2443
33,2006,6632,6.2575,489.2,386057,26183,573282,673.4155267,194749,128406,323155,84.31248223,24025,86.29,2,32,25,53,0,0,0,0,0,19.68,12,1,0,0,38.04,104.87,121.5320431,183,259,442,41.40271493,84635.15498,23228.34775,191.4822511,52.55282296,61491.9928,619456.0727,614532.7855,609660.2401,604837.8461,600065.0198,496348.5104,604658.0425,584574.3086,623920.557,586151.1887,761755.2351,742024.6047,714086.1834,766484.7639,718576.5372
33,2007,6632,6.8025,608.7,407670,29107,594915,685.2575578,197610,132130,329740,89.65744102,23832,88.75,1,21,36,49,0,0,0,0,57581,20.6,12.45,13.2,2048.7,590.6,38.08,106.61,120.1239437,198,259,457,43.32603939,48674.50654,27139.98386,106.5087671,59.38727322,69468.21198,653654.3366,647411.486,641239.3881,635137.1666,629103.9559,501018.1327,621557.329,604667.7085,644570.6494,599477.7177,802998.603,775618.9501,745991.0184,804329.069,748123.0614
33,2008,6632,10.685,421.4,413198,31064,602301,686.0323991,201839,137212,339051,94.10446017,23498,92.41,1,15,27,35,1,0,0,0,85267,18.92,9.54,5.7,1910.9,536.7,38.1,114.05,123.4173791,200,258,458,43.66812227,24164.80523,20480.20185,52.76158347,44.71659792,69385.89121,647615.3534,640409.9587,633290.9876,626257.373,619308.0607,467016.2942,616739.1596,581304.6178,643969.2552,590719.8441,804751.5782,775716.2051,729780.0903,808792.8037,744119.3867
33,2009,6632,19.635,568.1,410529,31977,604274,679.3755813,201683,138822,340505,94.4134719,22212,92.19,2,9,22,19,1,0,0,0,112358,15.71,12.23,11.5,1779.2,472.7,38.46,101.94,110.5759844,200,249,449,44.54342984,20717.08037,19890.20684,46.14049081,44.29890165,66026.04515,641463.4792,633238.0476,625121.4568,617112.2847,609209.1273,365200.3182,590395.6058,558304.8328,619810.1208,562374.5721,800809.1682,755791.7757,716044.671,791484.3843,721774.0185
33,2010,6632,23.9025,388.3,411501,32806,604344,680.905246,200310,139572,339882,95.59459269,22341,94.08,0,9,20,27,0,1,0,0,92300,17.08,12.3,11.4,1693.6,467.3,38.98,117.63,125.0318878,200,249,449,44.54342984,13267.49319,18617.25283,29.5489826,41.46381477,57778.84139,609118.2885,600425.3058,591855.1869,583406.2906,575076.9959,254075.4094,560406.2293,528332.3693,592070.0401,530387.5313,772560.6862,733608.5236,692135.0992,772339.8451,696850.4584
33,2011,6632,25.965,513.1,411667,33624,604564,680.9320436,201689,142221,343910,99.38407475,22721,96.94,0,5,19,18,0,1,1,0,81586,13.36,12.31,9.7,1552,410.3,39.55,132.89,137.0847947,199,248,447,44.51901566,14374.41543,17862.4107,32.15752893,39.96065034,55209.87313,581761.4514,572596.3376,563572.5202,554687.9852,545940.7444,191416.2559,532140.1373,486825.2427,565732.6284,500481.9828,751173.1793,710529.2234,654588.6058,751866.2596,671499.8087
33,2012,6636,27.19,298.4,409767,34209,601699,681.016588,202277,143948,346225,100.806487,21437,99.31,1,7,19,21,0,1,0,0,87980,15.4,15.24,8.968543,1566.723543,394.332243,40.13,144.01,145.010573,200.92,260.177,461.097,43.57434553,15734.81719,11301.76377,34.12474423,24.51059922,46686.93588,556192.547,546631.483,537232.1518,527992.0366,518908.6555,128349.3408,492823.555,386287.4627,526656.1901,461122.7168,723355.2199,668533.4147,549589.7974,710704.3248,628913.6481
33,2013,6636,29.125,325.8,406619,34437,587508,692.1080224,202605,144794,347399,101.3001168,21645,100.83,2,5,18,23,0,1,0,0,96091,16.64,11.14,14.733983,1513.63896,391.104768,40.79,144.01,142.8245562,198.17,262.93,461.1,42.97766211,21301.16514,15721.80185,46.19641107,34.0962955,43952.58959,523124.6549,513609.2391,504268.2491,495098.7341,486097.7883,103965.5783,399862.8786,289660.2173,427129.0652,374362.3195,692185.7134,575620.9684,449531.6764,611599.8417,541867.2524
33,2014,6636,27.0825,288.8,408069,35274,582327,700.7557609,198452,145725,344177,101.784194,22034,100.63,0,5,16,17,0,0,0,0,74542,16.72,11.78,8.682997,1580.589782,383.502639,41.46,138.32,137.4540396,199,263,462,43.07359307,17845.92974,13018.43528,38.62755354,28.17843134,39280.01502,424915.404,417241.6929,409711.5507,402322.484,395072.0379,98325.98789,301712.9426,233992.2387,321164.7789,283506.5317,594972.9141,471405.4079,386700.3077,499576.7521,444953.5181
33,2015,6636,22.5025,453,412429,36245,579245,712.0113251,198553,147291,345844,100.0004344,23697,100,1,6,16,17,0,0,0,0,64065,16.34,13.82,10.913781,1689.76758,433.03566,42.06,123.09,123.09,198.17,281.177,479.347,41.34165855,24840.58911,15587.33391,51.82172646,32.51785014,43444.61899,331449.8309,325933.7812,320519.2729,315204.5493,309987.8808,102847.9894,254152.9831,183588.612,269335.783,239945.0553,502405.2228,419394.2246,329463.2706,443127.6724,397113.7924
33,2016,6636,19.4975,426.2,419546,37565,575470,729.0492988,197887,148619,346506,98.65718947,25147,99.66,3,3,16,20,0,0,0,0,83636,19.7,10.38,1,0,0,42.63,115.92,116.3154726,195.64,283.505,479.145,40.83106367,15019.70978,13234.0743,31.3468987,27.62018659,41012.56678,272714.1273,268362.1547,264089.6332,259895.1639,255777.3702,104057.8317,194936.5495,154354.2886,205119.6179,185354.4082,439260.1242,351127.7892,287917.6275,369400.3613,333913.0134
33,2017,6636,16.7225,330,429939,38754,576898,745.259994,197761,150069,347830,102.0179326,27519,101.69,2,3,24,23,0,0,0,0,85455,19.84,8.18,1,0,0,43.16,122.06,120.0314682,194.64,282.345,476.985,40.80631466,4646.520251,13161.23851,9.741438936,27.59256269,41100.70682,201597.9677,198616.1624,195684.3388,192801.659,189967.2979,93889.72892,155913.7231,135766.3708,163694.5907,148546.5407,361912.9922,299967.0337,262744.359,314948.8503,285795.9474
33,2018,6636,15.525,654.9,438512,40277,579962,756.1047103,198392,151940,350332,104.9998703,28367,103.46,3,4,21,26,0,0,0,1,81619,19.78,8.07,1,0,0,43.66,128.25,123.9609511,195,276,471,41.40127389,13119.47988,9495.351519,27.85452204,20.15998199,35103.37022,170474.2274,168176.9066,165914.9285,163687.7461,161494.8207,91192.84629,146170.5233,128897.7039,153322.908,139389.9139,316582.5245,280104.3032,246248.0684,294038.0491,266914.595
34,2006,10806,7.935,385.9,1618958,130512,2486483,651.1035869,841202,552721,1393923,84.31248223,21198,86.29,12,72,109,149,0,0,0,0,0,19.68,12,1,0,0,38.37,104.64,121.2655001,426,392,818,52.07823961,79021.51407,37549.42768,96.60331793,45.90394582,91979.01643,1081837.839,1065054.738,1048559.904,1032348.627,1016416.264,393899.7443,893638.6595,762830.6635,944812.5094,845550.6171,1339438.155,1163729.857,1011225.348,1226827.033,1104333.29
34,2007,10806,7.9925,841.3,1682180,146470,2543209,661.4399367,855806,568789,1424595,89.65744102,22538,88.75,11,52,149,163,0,0,0,0,185422,20.6,12.45,59.6,6079.9,1486.3,38.54,106.27,119.7408451,430,387,817,52.63157895,85074.92423,38288.15607,104.1308742,46.86432812,103540.8786,990120.9824,975353.2911,960840.8105,946579.2941,932564.5597,418409.1517,832648.9745,621662.6352,878549.3843,789563.3933,1263818.341,1114363.921,883331.0275,1172497.297,1059680.846
34,2008,10806,11.24,637.2,1700829,155706,2575362,660.4232725,869743,584122,1453865,94.10446017,22993,92.41,8,32,101,115,1,0,0,0,228313,18.92,9.54,187.8,5852,1405.6,38.67,113.76,123.1035602,415,394,809,51.29789864,82801.81099,43351.13342,102.3508171,53.58607345,116935.9967,925209.7861,911887.8336,898797.806,885935.7243,873297.6725,426581.6562,692031.1935,604846.5843,723704.8013,662067.4064,1218229.587,991817.3514,879454.9635,1036319.489,949701.9119
34,2009,10806,20.1875,647.7,1685054,159440,2581147,652.8314738,871255,590556,1461811,94.4134719,21607,92.19,6,32,93,107,1,0,0,0,217654,15.71,12.23,60.6,5503,1375.4,38.97,101.7,110.3156525,415,397,812,51.10837438,109916.746,57565.67986,135.3654507,70.89369441,136821.7357,806950.3491,797456.0959,788107.3156,778901.7437,769837.1492,467321.231,702666.3985,643503.7662,731813.6934,675010.0379,1139463.43,1029348.29,937711.6493,1071557.098,989312.2211
34,2010,10806,21.7025,436.6,1683487,163159,2578719,652.838483,859488,584372,1443860,95.59459269,21653,94.08,8,32,81,99,0,1,0,0,284742,17.08,12.3,67.7,5495.5,1172.9,39.45,117.43,124.8193027,421,398,819,51.4041514,90843.48175,45030.79262,110.9200021,54.98265277,143079.5874,797136.4939,788232.1718,779456.5523,770807.7213,762283.7915,472372.675,721477.1726,671888.0984,751164.2042,693275.6987,1144635.599,1054831.691,977486.3935,1097315.793,1014457.352
34,2011,10806,23.575,444.5,1677824,165725,2580792,650.1198082,874347,600833,1475180,99.38407475,21365,96.94,8,23,68,85,0,1,1,0,171328,13.36,12.31,25.8,5781,1156.8,39.93,132.5,136.682484,430,383,813,52.89052891,73588.83118,31518.31508,90.5151675,38.76791523,130934.5708,798677.0131,789592.2213,780636.4603,771807.8372,763104.4855,496011.4795,732039.1676,669674.7283,763451.1802,702206.2555,1138842.203,1063043.812,980191.7274,1107551.864,1020721.253
34,2012,10807,26.6,295.2,1663762,166826,2566474,648.2676232,877862,605445,1483307,100.806487,20501,99.31,2,17,98,90,0,1,0,0,181528,15.4,15.24,54.327419,5533.486404,1109.888963,40.44,144.22,145.222032,429.52,385.445,814.965,52.70410386,70440.3857,23469.45638,86.43363298,28.79811572,97604.97839,806769.8064,797235.7934,787838.77,778576.7089,769447.6114,486531.0294,726721.6194,669642.5242,758609.1591,696421.0344,1135692.778,1054497.735,977501.9366,1100514.954,1010729.35
34,2013,10807,27.66,325.4,1636460,167476,2548898,642.0264758,878780,607567,1486347,101.3001168,20455,100.83,1,18,73,74,0,1,0,0,158564,16.64,11.14,61.936709,5520.902815,1142.321314,41,143.81,142.6262025,429.52,385.45,814.97,52.70378051,55683.24487,32694.66422,68.3255149,40.11762913,85964.92127,787008.1762,777370.28,767870.4319,758506.6173,749276.8499,457120.6803,711932.9186,639982.919,744791.5308,680726.9527,1121785.689,1046329.807,952334.1018,1094368.904,1000684.974
34,2014,10807,25.3775,286.8,1632360,170977,2543315,641.8237615,864198,611118,1475316,101.784194,20967,100.63,4,13,77,79,0,0,0,0,239118,16.72,11.78,52.309468,5493.228127,1192.688745,41.62,138.11,137.2453543,429,385,814,52.7027027,70869.35398,34372.97623,87.06308842,42.22724352,88953.81307,788097.3838,778258.8376,768563.6142,759009.6194,749594.7881,445498.2673,698052.6146,659931.9168,730167.4348,667536.9473,1130645.541,1038529.75,975707.1621,1086708.614,992770.4591
34,2015,10807,21.8075,420,1646414,175654,2544264,647.1081617,864639,616101,1480740,100.0004344,21691,100,6,17,69,75,0,0,0,0,212481,16.34,13.82,50.416846,5787.535432,1217.77503,42.16,122.34,122.34,450.77,341.47,792.24,56.89816217,56750.69356,40430.59716,71.63320908,51.03326916,105516.0694,759947.271,750325.2464,740842.2559,731496.325,722285.5051,395970.0835,703483.972,637599.9615,738266.2071,670544.9534,1114940.446,1053374.31,956183.5478,1104877.961,1004603.999
34,2016,10807,20.7225,544.6,1675951,182161,2540707,659.63962,866525,623789,1490314,98.65718947,21903,99.66,8,26,73,95,0,0,0,0,154800,19.7,10.38,1,0,0,42.65,114.45,114.8404576,454.37,335.27,789.64,57.54141128,29274.61815,22166.60573,37.07337286,28.07178681,94800.39732,739103.6298,728817.4969,718688.9107,708715.5062,698894.9512,336852.2939,654122.5804,583191.5527,688692.5223,621430.8519,1083748.047,988501.1007,885647.4086,1039845.736,939944.8778
34,2017,10807,18.54,336,1712781,187849,2547986,672.2097374,868359,630689,1499048,102.0179326,22527,101.69,3,23,91,98,0,0,0,0,173727,19.84,8.18,1,0,0,43.12,121.53,119.5102763,458.97,335.27,794.24,57.78731869,44427.01501,28191.23839,55.93651164,35.49460918,88744.05753,705525.9471,695416.8061,685467.1438,675674.5175,666036.5189,309354.1576,615954.7367,546918.9121,649292.3756,584478.6396,1041349.332,940552.7138,835372.9787,990498.173,893393.8731
34,2018,10807,15.1925,794.5,1747090,194339,2565124,681.0937795,873345,639203,1512548,104.9998703,23363,103.46,5,21,95,104,0,0,0,1,283640,19.78,8.07,1,0,0,43.54,128.97,124.6568722,459,335,794,57.80856423,68859.24859,23185.20407,86.72449444,29.20050891,72101.42585,691757.9268,682047.9403,672494.8905,663096.3248,653849.8254,309627.244,604839.7824,513196.9414,636774.2268,574743.4758,1013786.112,910709.9718,771071.8741,958547.1823,865608.2847
35,2006,21766,14.625,452.1,407656,18326,678459,600.8557628,251994,125836,377830,84.31248223,15097,86.29,2,7,8,14,0,0,0,0,0,19.68,12,1,0,0,38.56,102.15,118.3798818,221,611,832,26.5625,132854.5869,28204.60194,159.6809939,33.89976195,67361.53056,720453.2486,714643.6873,708895.3551,703207.5687,697579.6527,618234.8878,691709.9909,686021.6282,713237.1054,670990.6425,868712.9172,831208.675,812545.0031,857904.0984,805583.774
35,2007,21766,14.0375,314.8,430477,21399,685246,628.207972,255575,131883,387458,89.65744102,16238,88.75,3,8,14,22,0,0,0,0,53662,20.6,12.45,7.9,1596.2,332.5,38.9,103.59,116.7211268,259,598,857,30.22170362,69681.89065,29081.80259,81.3090906,33.93442542,76718.06243,761517.0035,754498.9845,747557.6817,740692.2475,733901.8432,535190.9739,741983.0863,714721.0801,769616.3497,715511.633,913348.1947,895057.7962,860264.0419,927843.9104,863672.513
35,2008,21766,15.8275,431,445907,23916,688777,647.3895034,263785,140116,403901,94.10446017,16962,92.41,5,5,8,17,1,0,0,0,65706,18.92,9.54,7.8,1672.5,349.5,39.21,111.21,120.3441186,257,573,830,30.96385542,17030.01109,29400.3068,20.51808565,35.42205638,84988.17304,761346.6109,752706.8881,744173.4357,735744.9404,727420.1046,462258.4559,717456.6696,713310.6624,749378.58,686963.8931,923586.9582,889489.079,877256.3834,927254.3413,853418.6552
35,2009,21766,21.33,436,455973,25417,692137,658.790095,264407,144254,408661,94.4134719,16452,92.19,1,3,7,10,1,0,0,0,90028,15.71,12.23,12.9,1708.5,318.1,39.55,99.2,107.6038616,257,563,820,31.34146341,1450.004933,23945.73522,1.768298699,29.20211613,80688.19909,723686.4989,714057.9373,704557.5411,695183.6645,685934.6809,364040.1346,700494.454,666939.6341,738837.5462,664137.966,897095.0376,885106.9959,841068.5966,930108.5001,842392.3945
35,2010,21766,23.955,774.3,464322,26716,693921,669.128042,263787,146700,410487,95.59459269,16485,94.08,0,1,7,8,0,1,0,0,70288,17.08,12.3,14,1758.4,308.3,39.91,114.92,122.1513605,257,560,817,31.45654835,1434.181539,28160.58864,1.75542416,34.46828475,79863.4638,710054.2989,698901.1085,687918.7465,677104.7088,666456.5255,308659.8764,655035.023,522928.2722,696485.8001,615969.8074,896999.6261,853841.9948,709110.2777,902632.8949,807764.7898
35,2011,21766,27.085,476.6,469479,27667,694533,675.9635611,266141,150856,416997,99.38407475,16141,96.94,2,2,10,11,0,1,1,0,72620,13.36,12.31,9.6,1655.9,309.3,40.29,132.78,136.9713225,253,567,820,30.85365854,781.8153984,19739.58106,0.953433413,24.07265983,70334.44203,666103.7946,654310.1799,642716.1379,631318.475,620114.0446,203970.7896,513251.5221,438653.8587,547004.0491,481428.1906,857286.5514,715449.4686,633334.6578,757134.7127,676042.512
35,2012,21766,33.8025,317.6,469724,28311,693729,677.1001356,267000,153333,420333,100.806487,15299,99.31,2,5,3,8,0,1,0,0,86386,15.4,15.24,14.394986,1601.275045,284.754737,40.68,143.05,144.0439029,253,573.895,826.895,30.59638769,284.7039,11179.83607,0.344304779,13.52026082,57570.05484,522216.6086,512663.0942,503271.1956,494038.4007,484962.2332,82487.85409,430165.4854,345059.9333,460901.2064,401290.721,712605.0192,632132.5046,538244.7743,671956.4065,594597.7644
35,2013,21766,34.395,512.4,465894,28639,690929,674.3008326,267293,154254,421547,101.3001168,15357,100.83,1,5,12,13,0,1,0,0,87835,16.64,11.14,7.752156,1562.642237,271.927706,41.08,144.17,142.9832391,254.5,572.4,826.9,30.7776031,2453.106747,13187.54649,2.966630484,15.94817571,43101.6795,441067.8983,432464.7536,424015.2825,415717.0068,407567.4845,21564.03184,340611.8414,293991.1785,366429.688,316431.8757,635130.5077,543120.532,480219.8223,579035.6866,509359.689
35,2014,21766,31.27,458.9,467216,29277,686730,680.3488999,261108,156075,417183,101.784194,15322,100.63,0,4,4,7,0,0,0,0,72284,16.72,11.78,10.278706,1546.639375,266.935531,41.57,138.67,137.8018484,255,572,827,30.83434099,799.7312433,9690.109647,0.967026896,11.71718216,33351.01977,348810.2199,341637.9048,334599.3358,327692.2956,320914.5985,6846.576881,288911.0861,195452.8809,312994.8015,266504.1152,542747.9623,481105.2667,370288.2404,515505.5729,448935.0055
35,2015,21766,30.2525,315,470605,30117,684113,687.9053607,261309,158206,419515,100.0004344,16299,100,2,1,2,4,0,0,0,0,78398,16.34,13.82,13.346048,1682.784166,293.828962,42.07,122.82,122.82,254.5,572.395,826.895,30.7777892,10549,11729.06602,12.75736339,14.18446843,33890.69313,306774.6335,300161.1807,293681.8644,287334.2572,281115.9704,15974.16952,202092.8233,91325.6087,219037.9584,186397.0977,493761.2274,385160.5416,250877.8033,412423.2444,359730.7866
35,2016,21766,29.74,448.3,481091,31298,679884,707.6074742,261678,160918,422596,98.65718947,16831,99.66,0,3,8,7,0,0,0,0,68447,19.7,10.38,1,0,0,42.55,115.06,115.4525386,257.09,575.17,832.26,30.89058708,1303.503583,10791.87519,1.566221593,12.96695166,31592.74119,208551.3678,203903.5313,199354.4704,194902.2967,190545.1536,15687.73093,90802.60011,32705.47973,97999.77541,84138.51058,389552.7095,257955.626,175611.6178,274735.3473,242265.31
35,2017,21766,28.1525,250,492901,32343,676376,728.7381575,262132,163324,425456,102.0179326,17803,101.69,0,0,1,1,0,0,0,0,55276,19.84,8.18,1,0,0,43.06,120.94,118.9300816,257.09,575.17,832.26,30.89058708,1088.044006,11782.66277,1.307336657,14.15743009,33623.29546,94005.29551,92018.8851,90074.59212,88171.59628,86309.09142,15769.4551,33139.41414,18940.6805,35088.76881,31317.2919,265667.2202,184970.0922,146258.9186,195538.5868,175037.3272
36,2018,21766,25.45,492.3,505591,33717,673559,750.6261515,262085,165955,428040,104.9998703,18453,103.46,0,1,26,23,0,0,0,1,67038,19.78,8.07,1,0,0,43.52,127.18,122.926735,257,575,832,30.88942308,262.8574676,10857.43839,0.315934456,13.04980576,32768.96483,33849.04552,33289.09575,32739.48332,32200.01698,31670.50875,15464.72068,18824.72436,17615.78599,19599.10183,18082.28955,192390.9862,154454.036,133280.3945,162712.7495,146667.6667
36,2006,19868,11.1525,670.9,262071,11263,411531,636.8195835,148846,81940,230786,84.31248223,15179,86.29,3,8,15,20,0,0,0,0,0,19.68,12,1,0,0,41.28,102.04,118.2524047,279,445,724,38.5359116,183029.8384,28719.35372,252.8036443,39.66761563,57192.68022,795057.0737,789278.0757,783574.7011,777945.7662,772390.1056,650945.9152,732704.0643,696253.1017,750540.2877,715582.2937,913996.158,854785.8051,804215.369,877172.761,833354.9031
36,2007,19868,11.165,480.4,274115,13015,412498,664.5244341,150908,85577,236485,89.65744102,16076,88.75,0,7,9,14,0,0,0,0,48109,20.6,12.45,14.3,1278.4,269.9,41.76,103.66,116.8,289,443,732,39.48087432,115753.1865,27935.21622,158.1327685,38.16286368,71548.50241,846160.8168,839948.7485,833803.1696,827723.1837,821707.9073,730701.0396,798081.2262,772304.4677,819249.018,777628.2615,981378.4918,931819.4643,899022.2726,957234.721,907314.671
36,2008,19868,14.5025,434.4,282288,14461,413633,682.4600552,156961,90186,247147,94.10446017,16317,92.41,1,7,11,15,1,0,0,0,46607,18.92,9.54,6.7,1383.6,252.6,42.18,111.26,120.3982253,349,413,762,45.80052493,72748.32306,35349.01527,95.47024024,46.38978382,90307.59448,869193.6211,861995.4841,854867.9247,847810.1494,840821.3743,722504.4376,829606.7014,819608.9011,855844.3101,804248.9905,1021280.413,989139.1654,972318.2218,1020183.974,959184.4667
36,2009,19868,19.3575,456,288221,15506,415083,694.3695598,157620,92891,250511,94.4134719,15916,92.19,4,6,21,25,1,0,0,0,46952,15.71,12.23,7.7,1447.6,250.2,42.57,99.31,107.7231804,360,405,765,47.05882353,21592.47066,48871.20351,28.22545185,63.88392616,110342.2201,851566.8302,843043.4224,834607.038,826256.7832,817991.773,631368.0042,824809.1937,816720.2754,858033.5333,792871.2461,1039820.056,1023335.532,1007890.339,1062199.81,985995.0021
36,2010,19868,21.18,804.7,293114,16420,415446,705.5405516,157336,94569,251905,95.59459269,16471,94.08,3,1,8,8,0,1,0,0,38723,17.08,12.3,8.7,1439.1,236.8,42.95,115.04,122.2789116,360,405,765,47.05882353,50896.8389,28240.09104,66.53181556,36.91515169,110083.0647,879535.4382,869312.2101,859209.8488,849226.9872,839362.2729,603515.8267,851282.7088,829654.9225,891575.8331,812827.5494,1082005.751,1066869.462,1037142.641,1113961.047,1021891.286
36,2011,19868,21.4975,515.6,296107,17184,413597,715.9312084,158327,97087,255414,99.38407475,15963,96.94,2,6,12,14,0,1,1,0,59673,13.36,12.31,6,1393.5,221.6,43.41,132.75,136.9403755,358,412,770,46.49350649,6288.363018,16307.44165,8.166705219,21.17849565,90918.63472,864414.8856,852398.214,840545.4177,828854.3829,817323.0209,417586.3447,819350.187,756920.0706,865488.3661,775601.9774,1068127.877,1038995.593,969225.7721,1093171.992,987537.8978
36,2012,19868,31.7875,373.2,297253,17637,410275,724.5213576,159049,98584,257633,100.806487,15798,99.31,1,1,3,4,0,1,0,0,77532,15.4,15.24,9.080146,1313.734752,217.325072,43.84,143.51,144.507099,357.476,407.305,764.781,46.74227001,9811.750325,11646.07591,12.82949017,15.22798802,54749.15216,839293.1508,825931.3089,812774.9336,799821.0744,787066.8198,256910.7803,751593.4195,659094.1847,798926.0965,706928.1599,1039673.507,971299.0829,868360.2518,1028017.446,917660.3373
36,2013,19868,32.955,628.5,295009,17972,408703,721.8175546,159388,99474,258862,101.3001168,15826,100.83,0,1,4,4,0,1,0,0,74678,16.64,11.14,7.226012,1271.480961,201.131479,44.27,144.72,143.5287117,357.18,408.45,765.63,46.65177697,13373.13364,13284.28873,17.46683599,17.35079442,40359.11008,776666.8513,763188.6437,749934.6847,736901.5447,724085.8415,162606.62,659285.4347,597052.2608,703974.2878,617280.7345,978530.5236,877650.4691,804401.3665,932734.9833,825741.735
36,2014,19868,27.315,623.2,295931,18518,406267,728.4150571,155927,100448,256375,101.784194,15974,100.63,1,4,5,8,0,0,0,0,62255,16.72,11.78,7.245772,1295.53831,207.799266,44.75,140.09,139.2129584,357,409,766,46.60574413,6182.688838,10751.17813,8.07139535,14.03548058,34954.67239,677248.4103,664654.3707,652282.4148,640128.9836,628190.5686,101093.6287,591293.9044,421740.4918,635611.7249,549901.6824,877031.3267,805247.2061,622265.3503,860886.8039,753116.7825
36,2015,19868,27.115,309,298008,19120,403665,738.2557319,155874,101593,257467,100.0004344,16733,100,0,0,11,7,0,0,0,0,77123,16.34,13.82,9.074922,1328.118765,221.278336,45.29,124.33,124.33,357.171,408.452,765.623,46.65102799,9104,11452,11.89096984,14.95775336,34746.38546,612983.6821,600659.4377,588572.0263,576717.2956,565091.1581,89048.23053,422409.6819,269808.9637,454441.7921,392543.8789,809698.262,630376.0433,453830.6282,674350.0323,589237.483
